"427",308708,"19 Orbell Street Dunedin"
"428",308709,"21 Orbell Street Dunedin"
"429",308710,"23 Orbell Street Dunedin"
"430",308711,"27 Orbell Street Dunedin"
"431",308712,"29 Orbell Street Dunedin"
"432",308713,"31 Orbell Street Dunedin"
"433",308714,"33 Orbell Street Dunedin"
"434",308715,"35 Orbell Street Dunedin"
"435",308716,"37 Orbell Street Dunedin"
"436",308717,"34 Clifford Street Dunedin"
"437",308718,"32 Clifford Street Dunedin"
"438",308719,"30 Clifford Street Dunedin"
"439",308720,"28 Clifford Street Dunedin"
"440",308721,"26 Clifford Street Dunedin"
"441",308722,"24 Clifford Street Dunedin"
"442",308723,"22 Clifford Street Dunedin"
"443",308724,"20 Clifford Street Dunedin"
"444",308725,"16 Clifford Street Dunedin"
"445",308726,"14 Clifford Street Dunedin"
"446",308727,"12 Clifford Street Dunedin"
"447",308728,"4 Clifford Street Dunedin"
"448",308729,"2 Clifford Street Dunedin"
"449",308730,"71 Gladstone Road Dunedin"
"450",308731,"69 Gladstone Road Dunedin"
"451",308732,"93 Gladstone Road Dunedin"
"452",308733,"67A Gladstone Road Dunedin"
"453",308734,"103 Gladstone Road Dunedin"
"454",308735,"105 Gladstone Road Dunedin"
"455",308736,"12 Falkirk Street Dunedin"
"456",308737,"133 Gladstone Road Dunedin"
"457",308738,"123 Gladstone Road Dunedin"
"458",308739,"127 Gladstone Road Dunedin"
"459",308740,"10 Falkirk Street Dunedin"
"460",308741,"8 Falkirk Street Dunedin"
"461",308742,"6 Falkirk Street Dunedin"
"462",308743,"2 Falkirk Street Dunedin"
"463",308744,"24 Orbell Street Dunedin"
"464",308745,"22 Orbell Street Dunedin"
"465",308746,"20 Orbell Street Dunedin"
"466",308747,"18 Orbell Street Dunedin"
"467",308748,"12 Orbell Street Dunedin"
"468",308749,"10 Orbell Street Dunedin"
"469",308750,"6 Orbell Street Dunedin"
"470",308751,"7 Falkirk Street Dunedin"
"471",308752,"13 Falkirk Street Dunedin"
"472",308753,"15 Falkirk Street Dunedin"
"473",308754,"17 Falkirk Street Dunedin"
"474",308755,"149 Gladstone Road Dunedin"
"475",308756,"165 Gladstone Road Dunedin"
"476",308757,"161 Gladstone Road Dunedin"
"477",308758,"155 Gladstone Road Dunedin"
"478",308759,"20 Fortune Street Dunedin"
"479",308760,"16 Fortune Street Dunedin"
"480",308761,"12 Fortune Street Dunedin"
"481",308762,"42 Orbell Street Dunedin"
"482",308763,"40 Orbell Street Dunedin"
"483",308764,"38 Orbell Street Dunedin"
"484",308765,"36 Orbell Street Dunedin"
"485",308766,"34 Orbell Street Dunedin"
"486",308767,"32 Orbell Street Dunedin"
"487",308768,"30 Orbell Street Dunedin"
"488",308769,"3 Fea Street Dunedin"
"489",308770,"19 Fea Street Dunedin"
"490",308771,"25 Fea Street Dunedin"
"491",308772,"27 Fea Street Dunedin"
"492",308773,"33 Fea Street Dunedin"
"493",308774,"37 Fea Street Dunedin"
"494",308775,"73 Orbell Street Dunedin"
"495",308776,"198A Pine Hill Road Dunedin"
"496",308777,"198B Pine Hill Road Dunedin"
"497",308778,"194 Pine Hill Road Dunedin"
"498",308779,"192 Pine Hill Road Dunedin"
"499",308780,"190 Pine Hill Road Dunedin"
"500",308781,"188 Pine Hill Road Dunedin"
"501",308782,"186 Pine Hill Road Dunedin"
"502",308783,"182 Pine Hill Road Dunedin"
"503",308784,"180 Pine Hill Road Dunedin"
"504",308785,"176 Pine Hill Road Dunedin"
"505",308786,"174 Pine Hill Road Dunedin"
"506",308787,"172 Pine Hill Road Dunedin"
"507",308788,"170 Pine Hill Road Dunedin"
"508",308789,"168 Pine Hill Road Dunedin"
"509",308790,"164 Pine Hill Road Dunedin"
"510",308791,"158 Pine Hill Road Dunedin"
"511",308792,"156 Pine Hill Road Dunedin"
"512",308793,"152 Pine Hill Road Dunedin"
"513",308794,"150 Pine Hill Road Dunedin"
"514",308795,"148 Pine Hill Road Dunedin"
"515",308796,"146 Pine Hill Road Dunedin"
"516",308797,"144 Pine Hill Road Dunedin"
"517",308798,"140 Pine Hill Road Dunedin"
"518",308799,"9 Fea Street Dunedin"
"519",308800,"132 Pine Hill Road Dunedin"
"520",308801,"128 Pine Hill Road Dunedin"
"521",308802,"1 Fea Street Dunedin"
"522",308805,"44 Franklin Street Dunedin"
"523",308806,"40 Franklin Street Dunedin"
"524",308807,"38 Franklin Street Dunedin"
"525",308808,"36 Franklin Street Dunedin"
"526",308809,"34 Franklin Street Dunedin"
"527",308810,"32 Franklin Street Dunedin"
"528",308811,"28 Franklin Street Dunedin"
"529",308812,"26 Franklin Street Dunedin"
"530",308813,"24 Franklin Street Dunedin"
"531",308814,"20 Franklin Street Dunedin"
"532",308815,"18 Franklin Street Dunedin"
"533",308816,"10 Franklin Street Dunedin"
"534",308817,"4 Franklin Street Dunedin"
"535",308818,"2 Franklin Street Dunedin"
"536",308819,"8 Franklin Street Dunedin"
"537",308820,"220 Pine Hill Road Dunedin"
"538",308821,"210 Pine Hill Road Dunedin"
"539",308822,"208 Pine Hill Road Dunedin"
"540",308823,"206 Pine Hill Road Dunedin"
"541",308824,"78 Orbell Street Dunedin"
"542",308825,"76 Orbell Street Dunedin"
"543",308826,"74 Orbell Street Dunedin"
"544",308827,"70 Orbell Street Dunedin"
"545",308828,"66 Orbell Street Dunedin"
"546",308830,"64 Orbell Street Dunedin"
"547",308831,"60 Orbell Street Dunedin"
"548",308832,"58 Orbell Street Dunedin"
"549",308833,"56 Orbell Street Dunedin"
"550",308834,"54 Orbell Street Dunedin"
"551",308835,"52 Orbell Street Dunedin"
"552",308836,"50 Orbell Street Dunedin"
"553",308837,"7 Fortune Street Dunedin"
"554",308838,"25 Fortune Street Dunedin"
"555",308839,"29 Fortune Street Dunedin"
"556",308840,"31 Fortune Street Dunedin"
"557",308841,"33 Fortune Street Dunedin"
"558",308842,"173 Gladstone Road Dunedin"
"559",308843,"175 Gladstone Road Dunedin"
"560",308844,"177 Gladstone Road Dunedin"
"561",308845,"183 Gladstone Road Dunedin"
"562",308846,"185 Gladstone Road Dunedin"
"563",308847,"187 Gladstone Road Dunedin"
"564",308848,"189 Gladstone Road Dunedin"
"565",308849,"191 Gladstone Road Dunedin"
"566",308850,"193 Gladstone Road Dunedin"
"567",308851,"195 Gladstone Road Dunedin"
"568",308852,"201 Gladstone Road Dunedin"
"569",308853,"203 Gladstone Road Dunedin"
"570",308854,"244 Pine Hill Road Dunedin"
"571",308855,"242 Pine Hill Road Dunedin"
"572",308856,"238 Pine Hill Road Dunedin"
"573",308857,"236 Pine Hill Road Dunedin"
"574",308858,"5 Franklin Street Dunedin"
"575",308859,"9 Franklin Street Dunedin"
"576",308860,"11 Franklin Street Dunedin"
"577",308861,"15 Franklin Street Dunedin"
"578",308862,"19 Franklin Street Dunedin"
"579",308863,"21 Franklin Street Dunedin"
"580",308864,"23 Franklin Street Dunedin"
"581",308865,"27 Franklin Street Dunedin"
"582",308866,"29 Franklin Street Dunedin"
"583",308867,"31 Franklin Street Dunedin"
"584",308868,"35 Franklin Street Dunedin"
"585",308869,"37 Franklin Street Dunedin"
"586",308870,"39 Franklin Street Dunedin"
"587",308871,"41 Franklin Street Dunedin"
"588",308872,"43 Franklin Street Dunedin"
"589",308873,"47 Franklin Street Dunedin"
"590",308874,"258 Pine Hill Road Dunedin"
"591",308875,"206 Gladstone Road Dunedin"
"592",308876,"204 Gladstone Road Dunedin"
"593",308877,"194 Gladstone Road Dunedin"
"594",308878,"192 Gladstone Road Dunedin"
"595",308879,"190 Gladstone Road Dunedin"
"596",308880,"188 Gladstone Road Dunedin"
"597",308881,"186 Gladstone Road Dunedin"
"598",308882,"184 Gladstone Road Dunedin"
"599",308883,"182 Gladstone Road Dunedin"
"600",308884,"180 Gladstone Road Dunedin"
"601",308885,"178 Gladstone Road Dunedin"
"602",308886,"176 Gladstone Road Dunedin"
"603",308887,"170 Gladstone Road Dunedin"
"604",308888,"168 Gladstone Road Dunedin"
"605",308889,"164 Gladstone Road Dunedin"
