"24129",332220,"PO Box 5244 Moray Place Dunedin 9058", , ,
"24130",332221,"64 Oregon Street Dunedin 9013", "64 Oregon St, Ocean Grove, Dunedin 9013, New Zealand", -45.9038849, 170.5512414
"24131",332222,"267 Tomahawk Road Ocean Grove Dunedin 9013", "267 Tomahawk Rd, Ocean Grove, Dunedin 9013, New Zealand", -45.9034534, 170.5440334
"24132",332223,"311 Tomahawk Road Ocean Grove Dunedin 9013", , ,
"24133",332224,"271 Tomahawk Road Ocean Grove Dunedin 9013", "271 Tomahawk Rd, Ocean Grove, Dunedin 9013, New Zealand", -45.90343470000001, 170.5444642
"24134",332225,"273 Tomahawk Road Ocean Grove Dunedin 9013", "273 Tomahawk Rd, Ocean Grove, Dunedin 9013, New Zealand", -45.9034023, 170.5446332
"24135",332226,"57 Eversleigh Road Belmont Auckland 0622", , ,
"24136",332227,"277 Tomahawk Road Ocean Grove Dunedin 9013", "277 Tomahawk Rd, Ocean Grove, Dunedin 9013, New Zealand", -45.9033356, 170.5450069
"24137",332228,"279 Tomahawk Road Ocean Grove Dunedin 9013", "279 Tomahawk Rd, Ocean Grove, Dunedin 9013, New Zealand", -45.903306, 170.5452428
"24138",332229,"281 Tomahawk Road Ocean Grove Dunedin 9013", "281 Tomahawk Rd, Ocean Grove, Dunedin 9013, New Zealand", -45.9032817, 170.5454017
"24139",332230,"283 Tomahawk Road Ocean Grove Dunedin 9013", "283 Tomahawk Rd, Ocean Grove, Dunedin 9013, New Zealand", -45.9032635, 170.5455918
"24140",332231,"285 Tomahawk Road Ocean Grove Dunedin 9013", "285 Tomahawk Rd, Ocean Grove, Dunedin 9013, New Zealand", -45.9029414, 170.5457296
"24141",332232,"M L MacDonald Family Trust 287 Tomahawk Road Ocean Grove Dunedin 9013", , ,
"24142",332233,"192 Karetai Road RD 2 Dunedin 9077", "2/192 Karetai Rd, Highcliff, Dunedin 9077, New Zealand", -45.8968237, 170.5854052
"24143",332236,"301 Tomahawk Road Ocean Grove Dunedin 9013", "301 Tomahawk Rd, Ocean Grove, Dunedin 9013, New Zealand", -45.90312309999999, 170.5474144
"24144",332237,"301 Tomahawk Road Ocean Grove Dunedin 9013", "301 Tomahawk Rd, Ocean Grove, Dunedin 9013, New Zealand", -45.90312309999999, 170.5474144
"24145",332238,"305 Tomahawk Road Ocean Grove Dunedin 9013", , ,
"24146",332239,"PO Box 5045 Moray Place Dunedin 9058", "Moray Pl, Dunedin, 9016, New Zealand", -45.8754737, 170.5028586
"24147",332240,"311 Tomahawk Road Ocean Grove Dunedin 9013", "311 Tomahawk Rd, Ocean Grove, Dunedin 9013, New Zealand", -45.90299719999999, 170.5479946
"24148",332241,"311 Tomahawk Road Ocean Grove Dunedin 9013", "311 Tomahawk Rd, Ocean Grove, Dunedin 9013, New Zealand", -45.90299719999999, 170.5479946
"24149",332242,"315 Tomahawk Road Ocean Grove Dunedin 9013", "315 Tomahawk Rd, Ocean Grove, Dunedin 9013, New Zealand", -45.9030298, 170.5485112
"24150",332243,"311 Tomahawk Road Ocean Grove Dunedin 9013", "311 Tomahawk Rd, Ocean Grove, Dunedin 9013, New Zealand", -45.90299719999999, 170.5479946
"24151",332244,"64 McDougall Street Wanaka 9305", , ,
"24152",332245,"323 Tomahawk Road Ocean Grove Dunedin 9013", "323 Tomahawk Rd, Ocean Grove, Dunedin 9013, New Zealand", -45.9030659, 170.5492001
"24153",332246,"325 Tomahawk Road Ocean Grove Dunedin 9013", "325 Tomahawk Rd, Ocean Grove, Dunedin 9013, New Zealand", -45.9032135, 170.5494129
