"23898",331972,"81 Marion Street Macandrew Bay","79 Marion Street Macandrew Bay Dunedin 9014"
"23899",331973,"82 Marion Street Macandrew Bay",NA
"23900",331974,"78 Marion Street Macandrew Bay","78 Marion Street Macandrew Bay Dunedin 9014"
"23901",331975,"76 Marion Street Macandrew Bay","B G and D M Perkins Family Trust 76 Marion Street Macandrew Bay Dunedin 9014"
"23902",331976,"74 Marion Street Macandrew Bay","74 Marion Street Macandrew Bay Dunedin 9014"
"23903",331977,"72 Marion Street Macandrew Bay","72 Marion Street Macandrew Bay Dunedin 9014"
"23904",331978,"70 Marion Street Macandrew Bay","70 Marion Street Macandrew Bay Dunedin 9014"
"23905",331979,"70A Marion Street Macandrew Bay","70A Marion Street Macandrew Bay Dunedin 9014"
"23906",331980,"68 Marion Street Macandrew Bay","68 Marion Street Macandrew Bay Dunedin 9014"
"23907",331981,"1 Hellyer Street Macandrew Bay","1 Hellyer Street Macandrew Bay Dunedin 9014"
"23908",331982,"3 Hellyer Street Macandrew Bay",NA
"23909",331983,"5 Hellyer Street Macandrew Bay","4/25 Hazel Avenue Dunedin 9012"
"23910",331984,"7 Hellyer Street Macandrew Bay","7 Hellyer Street Macandrew Bay Dunedin 9014"
"23911",331985,"9 Hellyer Street Macandrew Bay","Wakefield Family Trust 9 Hellyer Street Macandrew Bay Dunedin 9014"
"23912",331986,"11 Hellyer Street Macandrew Bay","13 Virginia Avenue Broad Bay Dunedin 9014"
"23913",331987,"13 Hellyer Street Macandrew Bay","13 Hellyer Street Macandrew Bay Dunedin 9014"
"23914",331988,"15 Hellyer Street Macandrew Bay","15 Hellyer Street Macandrew Bay Dunedin 9014"
"23915",331989,"17 Hellyer Street Macandrew Bay","17 Hellyer Street Macandrew Bay Dunedin 9014"
"23916",331990,"14 Hellyer Street Macandrew Bay","14 Hellyer Street Macandrew Bay Dunedin 9014"
"23917",331991,"12 Hellyer Street Macandrew Bay","12 Hellyer Street Macandrew Bay Dunedin 9014"
"23918",331992,"10 Hellyer Street Macandrew Bay","10 Hellyer Street Macandrew Bay Dunedin 9014"
"23919",331993,"8 Hellyer Street Macandrew Bay","8 Hellyer Street Macandrew Bay Dunedin 9014"
"23920",331994,"4 Hellyer Street Macandrew Bay","Adak Trust 4 Hellyer Street Macandrew Bay Dunedin 9014"
"23921",331995,"2 Hellyer Street Macandrew Bay","D S Pryde and T J Wall Accommodation Trust 2 Hellyer Street Macandrew Bay Dunedin 9014"
"23922",331996,"66 Marion Street Macandrew Bay","66 Marion Street Macandrew Bay Dunedin 9014"
"23923",331997,"64 Marion Street Macandrew Bay","64 Marion Street Macandrew Bay Dunedin 9014"
"23924",331998,"62 Marion Street Macandrew Bay","62 Marion Street Macandrew Bay Dunedin 9014"
"23925",331999,"60 Marion Street Macandrew Bay","60 Marion Street Macandrew Bay Dunedin 9014"
"23926",332000,"58 Marion Street Macandrew Bay","58 Marion Street Macandrew Bay Dunedin 9014"
"23927",332001,"1 Jane Street Macandrew Bay","1 Jane Street Macandrew Bay Dunedin 9014"
"23928",332002,"3 Jane Street Macandrew Bay",NA
"23929",332003,"5 Jane Street Macandrew Bay","5 Jane Street Macandrew Bay Dunedin 9014"
"23930",332004,"1 Featherston Street Macandrew Bay","1 Featherston Street Macandrew Bay Dunedin 9014"
"23931",332005,"3 Featherston Street Macandrew Bay","M B Jackson Family Trust PO Box 5419 Moray Place Dunedin 9058"
"23932",332006,"5 Featherston Street Macandrew Bay","5 Featherston Street Macandrew Bay Dunedin 9014"
"23933",332007,"7 Featherston Street Macandrew Bay","7 Featherston Street Macandrew Bay Dunedin 9014"
"23934",332008,"9 Featherston Street Macandrew Bay","9 Featherston Street Macandrew Bay Dunedin 9014"
"23935",332009,"11 Featherston Street Macandrew Bay","11 Featherston Street Macandrew Bay Dunedin 9014"
"23936",332010,"12 Featherston Street Macandrew Bay","12 Featherston Street Macandrew Bay Dunedin 9014"
"23937",332011,"10 Featherston Street Macandrew Bay","3 Luss Road Company Bay Dunedin 9014"
"23938",332012,"8 Featherston Street Macandrew Bay","8 Featherston Street Macandrew Bay Dunedin 9014"
"23939",332013,"4 Featherston Street Macandrew Bay","4 Featherston Street Macandrew Bay Dunedin 9014"
"23940",332014,"7 Jane Street Macandrew Bay","7 Jane Street Macandrew Bay Dunedin 9014"
"23941",332015,"9A Jane Street Macandrew Bay","12 O&#39;Neill Crescent Bridge Hill Alexandra 9320"
"23942",332016,"9B Jane Street Macandrew Bay","C/O J &ampJ A Patterson 296 Blueskin Road RD 1 Port Chalmers 9081"
"23943",332017,"9C Jane Street Macandrew Bay","9C Jane Street Macandrew Bay Dunedin 9014"
"23944",332018,"11 Jane Street Macandrew Bay","Wharema Partnership 8 Porterfield Street Macandrew Bay Dunedin 9014"
"23945",332019,"13 Jane Street Macandrew Bay","16 Tisch Place Belfast Christchurch 8051"
"23946",332020,"15 Jane Street Macandrew Bay","15 Jane Street Macandrew Bay Dunedin 9014"
"23947",332021,"17 Jane Street Macandrew Bay","17 Jane Street Macandrew Bay Dunedin 9014"
"23948",332023,"23 Jane Street Macandrew Bay","23 Jane Street Macandrew Bay Dunedin 9014"
"23949",332024,"26 Jane Street Macandrew Bay","26 Jane Street Macandrew Bay Dunedin 9014"
"23950",332025,"24 Jane Street Macandrew Bay","24 Jane Street Macandrew Bay Dunedin 9014"
"23951",332026,"22 Jane Street Macandrew Bay","585 Blueskin Road RD 1 Port Chalmers 9081"
"23952",332027,"20 Jane Street Macandrew Bay","Atkinson Family Trust 20 Jane Street Macandrew Bay Dunedin 9014"
"23953",332028,"18 Jane Street Macandrew Bay","The Firs 31 Gravel Hill Merley Wimborne BH21 1RW UNITED KINGDOM"
"23954",332029,"16 Jane Street Macandrew Bay","16 Jane Street Macandrew Bay Dunedin 9014"
"23955",332030,"14 Jane Street Macandrew Bay","26 Cawthron Crescent Nelson 7011"
"23956",332031,"12 Jane Street Macandrew Bay","12 Jane Street Macandrew Bay Dunedin 9014"
"23957",332032,"10 Jane Street Macandrew Bay","Eden Grace Family Trust 10 Jane Street Macandrew Bay Dunedin 9014"
"23958",332033,"8 Jane Street Macandrew Bay","33 Bentinck Avenue Strathmore Park Wellington 6022"
"23959",332034,"6 Jane Street Macandrew Bay","6 Jane Street Macandrew Bay Dunedin 9014"
"23960",332035,"4 Jane Street Macandrew Bay","4 Jane Street Macandrew Bay Dunedin 9014"
"23961",332036,"2 Jane Street Macandrew Bay","2 Jane Street Macandrew Bay Dunedin 9014"
"23962",332037,"48 Marion Street Macandrew Bay","48 Marion Street Macandrew Bay Dunedin 9014"
"23963",332038,"42 Marion Street Macandrew Bay","42 Marion Street Macandrew Bay Dunedin 9014"
"23964",332039,"36 Marion Street Macandrew Bay","34 Marion Street Macandrew Bay Dunedin 9014"
"23965",332040,"34 Marion Street Macandrew Bay","34 Marion Street Macandrew Bay Dunedin 9014"
"23966",332041,"32 Marion Street Macandrew Bay","C R Howarth Family Trust PO Box 2556 South Dunedin Dunedin 9044"
"23967",332042,"30 Marion Street Macandrew Bay","C R Howarth Family Trust PO Box 2556 South Dunedin Dunedin 9044"
"23968",332043,"28 Marion Street Macandrew Bay","1672 Omakau-Chatto Creek Road RD 3 Alexandra 9393"
"23969",332044,"26 Marion Street Macandrew Bay","219 Portobello Road RD 2 Dunedin 9077"
"23970",332045,"24 Marion Street Macandrew Bay",NA
"23971",332046,"20 Marion Street Macandrew Bay","20 Marion Street Macandrew Bay Dunedin 9014"
"23972",332047,"18 Marion Street Macandrew Bay","18 Marion Street Macandrew Bay Dunedin 9014"
"23973",332048,"34 Howard Street Macandrew Bay","34 Howard Street Macandrew Bay Dunedin 9014"
"23974",332049,"30 Howard Street Macandrew Bay","30 Howard Street Macandrew Bay Dunedin 9014"
"23975",332050,"28 Howard Street Macandrew Bay","51 Middleton Road Dunedin 9012"
"23976",332051,"26A Howard Street Macandrew Bay","Joy Gasson Family Trust 26A Howard Street Dunedin 9014"
"23977",332052,"26 Howard Street Macandrew Bay","26 Howard Street Macandrew Bay Dunedin 9014"
"23978",332053,"26B Howard Street Macandrew Bay","26B Howard Street Macandrew Bay Dunedin 9014"
"23979",332054,"24 Howard Street Macandrew Bay","24 Howard Street Macandrew Bay Dunedin 9014"
"23980",332056,"2 Marion Street Macandrew Bay","2 Marion Street Macandrew Bay Dunedin 9014"
"23981",332057,"4 Marion Street Macandrew Bay","4 Marion Street Macandrew Bay Dunedin 9014"
"23982",332058,"6 Marion Street Macandrew Bay","6 Marion Street Macandrew Bay Dunedin 9014"
"23983",332059,"6A Marion Street Macandrew Bay",NA
"23984",332060,"3 Howard Street Macandrew Bay","3 Howard Street Macandrew Bay Dunedin 9014"
"23985",332061,"1 Howard Street Macandrew Bay","1 Howard Street Macandrew Bay Dunedin 9014"
"23986",332062,"9 Howard Street Macandrew Bay","9 Howard Street Macandrew Bay Dunedin 9014"
"23987",332064,"11A Howard Street Macandrew Bay","5 Park Street Rangiora 7400"
"23988",332065,"15 Howard Street Macandrew Bay","N B Scott No 2 Family Trust 15 Howard Street Macandrew Bay Dunedin 9014"
"23989",332066,"17 Howard Street Macandrew Bay","Neil and Fiona Pickering Family Trust 17 Howard Street Macandrew Bay Dunedin 9014"
"23990",332067,"21 Howard Street Macandrew Bay","21 Howard Street Macandrew Bay Dunedin 9014"
"23991",332068,"23 Howard Street Macandrew Bay","23 Howard Street Macandrew Bay Dunedin 9014"
"23992",332069,"1 - 23A Howard Street Macandrew Bay","1/23A Howard Street Macandrew Bay Dunedin 9014"
"23993",332070,"2 - 23A Howard Street Macandrew Bay","C J and G A Geary Family Trust 2/23A Howard Street Macandrew Bay Dunedin 9014"
"23994",332071,"23B Howard Street Macandrew Bay","23B Howard Street Macandrew Bay Dunedin 9014"
"23995",332072,"25 Howard Street Macandrew Bay","4 Gwyn Street Broad Bay Dunedin 9014"
"23996",332073,"27 Howard Street Macandrew Bay","27 Howard Street Macandrew Bay Dunedin 9014"
"23997",332074,"29 Howard Street Macandrew Bay","29 Howard Street Macandrew Bay Dunedin 9014"
"23998",332075,"10 Marion Street Macandrew Bay","10 Marion Street Macandrew Bay Dunedin 9014"
"23999",332076,"8 Marion Street Macandrew Bay","8 Marion Street Macandrew Bay Dunedin 9014"
"24001",332078,"20 Howard Street Macandrew Bay","20 Howard Street Macandrew Bay Dunedin 9014"
"24002",332079,"4 Barling Street Macandrew Bay","4 Barling Street Macandrew Bay Dunedin 9014"
"24003",332080,"6 Barling Street Macandrew Bay","6 Barling Street Macandrew Bay Dunedin 9014"
"24004",332081,"10 Barling Street Macandrew Bay","Kaan Wood Trust 10 Barling Street Macandrew Bay Dunedin 9014"
"24005",332082,"12 Barling Street Macandrew Bay","W D and K Ross Family Trust 12 Barling Street Macandrew Bay Dunedin 9014"
"24006",332083,"14 Barling Street Macandrew Bay","14 Barling Street Macandrew Bay Dunedin 9014"
"24007",332084,"18 Barling Street Macandrew Bay","18 Barling Street Macandrew Bay Dunedin 9014"
"24008",332085,"24 Barling Street Macandrew Bay","PO Box 870 Dunedin 9054"
"24009",332086,"28 Barling Street Macandrew Bay","PO Box 6474 Dunedin North Dunedin 9059"
"24010",332087,"5 Barling Street Macandrew Bay","5 Barling Street Macandrew Bay Dunedin 9014"
"24011",332088,"16 Howard Street Macandrew Bay","16 Howard Street Macandrew Bay Dunedin 9014"
"24012",332089,"18 Howard Street Macandrew Bay","Anglo-Dutch Trust 18 Howard Street Macandrew Bay Dunedin 9014"
"24013",332090,"1 Barling Street Macandrew Bay","24 Mission Cove Company Bay Dunedin 9014"
"24014",332091,"14 Howard Street Macandrew Bay","14 Howard Street Macandrew Bay Dunedin 9014"
"24015",332092,"8 Howard Street Macandrew Bay","8 Howard Street Macandrew Bay Dunedin 9014"
"24016",332093,"6 Howard Street Macandrew Bay","6 Howard Street Macandrew Bay Dunedin 9014"
"24017",332094,"2 Howard Street Macandrew Bay","Soheila Safari Family Trust 2 Howard Street Macandrew Bay Dunedin 9014"
"24018",332095,"4 Howard Street Macandrew Bay","43 Saddle Hill Road RD 1 Dunedin 9076"
"24019",332096,"438 Portobello Road Macandrew Bay","10 Royal Terrace Sandringham Auckland 1025"
"24020",332097,"430 Portobello Road Dunedin","PO Box 492 Dunedin 9054"
"24021",332098,"422 Portobello Road Dunedin","422 Portobello Road RD 2 Dunedin 9077"
"24022",332099,"420 Portobello Road Dunedin","420 Portobello Road RD 2 Dunedin 9077"
"24023",332100,"416 Portobello Road Dunedin",NA
"24024",332101,"417 Portobello Road Dunedin","417 Portobello Road RD 2 Dunedin 9077"
"24025",332102,"415 Portobello Road Dunedin","415 Portobello Road RD 2 Dunedin 9077"
"24026",332103,"414 Portobello Road Dunedin","PO Box 2151 South Dunedin Dunedin 9044"
"24027",332104,"2 Rosehill Road Peninsula","Van Dyk Family Trust 2 Rosehill Road RD 2 Dunedin 9077"
"24028",332105,"4 Rosehill Road Peninsula","27 Lincoln Road Plaistow London E13 8LP UNITED KINGDOM"
"24029",332106,"8 Rosehill Road Peninsula","PO Box 835 Dunedin 9054"
"24030",332107,"12 Rosehill Road Peninsula","M Jowsey Family Trust 12 Rosehill Road RD 2 Dunedin 9077"
"24031",332108,"14 Rosehill Road Peninsula","14 Rosehill Road RD 2 Dunedin 9077"
"24032",332109,"7 Rosehill Road Peninsula","M J and D A Bell Family Trust 7 Rosehill Road RD 2 Dunedin 9077"
"24033",332110,"1 Rosehill Road Peninsula","1 Rosehill Road RD 2 Dunedin 9077"
"24034",332111,"404 Portobello Road Dunedin",NA
"24035",332112,"403 Portobello Road Dunedin","Blair Family Trust 403 Portobello Road RD 2 Dunedin 9077"
"24036",332113,"3 St Ronans Road Peninsula","McIntee (J and A) Family Trust 3 St Ronans Road RD 2 Dunedin 9077"
"24037",332114,"1 St Ronans Road Peninsula","Stemar Family Trust 1 St Ronans Road RD 2 Macandrew Bay Dunedin 9077"
"24038",332115,"5 St Ronans Road Peninsula","PO Box 2443 South Dunedin Dunedin 9044"
"24039",332116,"7 St Ronans Road Peninsula","7 St Ronans Road RD 2 Dunedin 9077"
"24040",332117,"9 St Ronans Road Peninsula","9 St Ronans Road RD 2 Dunedin 9077"
"24041",332119,"4 St Ronans Road Peninsula","4 St Ronans Road RD 2 Dunedin 9077"
"24042",332120,"2 St Ronans Road Peninsula","2 St Ronans Road RD 2 Dunedin 9077"
"24043",332121,"398 Portobello Road Dunedin","398 Portobello Road RD 2 Dunedin 9077"
"24044",332122,"396 Portobello Road Dunedin","G T and B A Wilkie Trust 396 Portobello Road RD 2 Dunedin 9077"
"24045",332123,"394 Portobello Road Dunedin","394 Portobello Road RD 2 Dunedin 9077"
"24046",332124,"389 Portobello Road Dunedin","389 Portobello Road RD 2 Dunedin 9077"
"24047",332125,"388 Portobello Road Dunedin","PO Box 2087 South Dunedin Dunedin 9044"
"24048",332126,"386 Portobello Road Dunedin","PO Box 2087 South Dunedin Dunedin 9044"
"24049",332127,"376 Portobello Road Dunedin","376 Portobello Road RD 2 Dunedin 9077"
"24050",332129,"352 Portobello Road Dunedin","PO Box 1325 Dunedin 9054"
"24051",332132,"338 Portobello Road Dunedin","338 Portobello Road RD 2 Dunedin 9077"
"24052",332133,"340 Portobello Road Dunedin","Burborough Family Trust 340 Portobello Road RD 2 Dunedin 9077"
"24053",332134,"341 Portobello Road Dunedin","341 Portobello Road RD 2 Dunedin 9077"
"24054",332135,"342 Portobello Road Dunedin","620 Highgate Dunedin 9010"
"24055",332136,"343 Portobello Road Dunedin","343 Portobello Road RD 2 Dunedin 9077"
"24056",332137,"346 Portobello Road Dunedin","346 Portobello Road RD 2 Dunedin 9077"
"24057",332139,"335 Portobello Road Dunedin","335 Portobello Road RD 2 Dunedin 9077"
"24058",332140,"332 Portobello Road Dunedin","Anita Chan Trust &ampN S Harraway Family Trust 332 Portobello Road RD 2 Dunedin 9077"
"24059",332141,"333 Portobello Road Dunedin","The Challis Trust 333 Portobello Road RD 2 Dunedin 9077"
"24060",332142,"330 Portobello Road Dunedin","330 Portobello Road RD 2 Dunedin 9077"
"24061",332144,"307 Portobello Road Dunedin","307 Portobello Road RD 2 Dunedin 9077"
"24062",332145,"310 Portobello Road Dunedin","310 Portobello Road RD 2 Dunedin 9077"
"24063",332146,"311 Portobello Road Dunedin","311 Portobello Road RD 2 Dunedin 9077"
"24064",332147,"457 Highcliff Road Dunedin","16 Hinau Street Ravensbourne Dunedin 9022"
"24065",332148,"304 Portobello Road Dunedin","6B Main Road Fairfield Dunedin 9018"
"24066",332149,"25A Irvine Road Dunedin","25A Irvine Road RD 2 Dunedin 9077"
"24067",332150,"45 Irvine Road Dunedin","A M and L B Georgeson Trust 45 Irvine Road RD 2 Dunedin 9077"
"24068",332151,"296 Portobello Road Dunedin",NA
"24069",332152,"297 Portobello Road Dunedin","A B Knox Trust 297 Portobello Road RD 2 Dunedin 9077"
"24070",332153,"298 Portobello Road Dunedin","297 Portobello Road RD 2 Dunedin 9077"
"24071",332154,"9 Proctors Road Dunedin","9 Proctors Road RD 2 Dunedin 9077"
"24072",332155,"290 Portobello Road Dunedin","277 Rattray Street Dunedin 9016"
"24073",332156,"5 Proctors Road Dunedin","5 Proctors Road RD 2 Dunedin 9077"
"24074",332157,"3 Proctors Road Dunedin","I M and C A Gold Family Trust 3 Proctors Road RD 2 Dunedin 9077"
"24075",332158,"1 Proctors Road Dunedin","1 Proctors Road RD 2 Dunedin 9077"
"24076",332159,"284 Portobello Road Dunedin","The Alan and Jillian Burnard Family Trust 284 Portobello Road RD 2 Dunedin 9077"
"24077",332160,"1 Irvine Road Dunedin","1 Irvine Road RD 2 Dunedin 9077"
"24078",332161,"28A Irvine Road Dunedin","28 Irvine Road RD 2 Dunedin 9077"
"24079",332162,"23 Irvine Road Dunedin","PO Box 1386 Dunedin 9054"
"24080",332163,"25 Irvine Road Dunedin","25 Irvine Road RD 2 Dunedin 9077"
"24081",332164,"27 Irvine Road Dunedin","27 Irvine Road RD 2 Dunedin 9077"
"24082",332165,"31 Irvine Road Dunedin","P J Cox Family Trust 31 Irvine Road RD 2 Dunedin 9077"
"24083",332166,"33 Irvine Road Dunedin","33 Irvine Road RD 2 Dunedin 9077"
"24084",332167,"37 Irvine Road Dunedin",NA
"24085",332168,"39 Irvine Road Dunedin","39 Irvine Road RD 2 Dunedin 9077"
"24086",332169,"41 Irvine Road Dunedin","41 Irvine Road RD 2 Dunedin 9077"
"24087",332170,"43 Irvine Road Dunedin","43 Irvine Road RD 2 Dunedin 9077"
"24088",332171,"47 Irvine Road Dunedin","47 Irvine Road RD 2 Dunedin 9077"
"24089",332172,"51 Irvine Road Dunedin","51 Irvine Road RD 2 Dunedin 9077"
"24090",332174,"53 Irvine Road Dunedin","53 Irvine Road RD 2 Dunedin 9077"
"24091",332175,"57 Irvine Road Dunedin","57 Irvine Road RD 2 Dunedin 9077"
"24092",332176,"61 Irvine Road Dunedin","61 Irvine Road RD 2 Dunedin 9077"
"24093",332177,"65 Irvine Road Dunedin","65 Irvine Road RD 2 Dunedin 9077"
"24094",332178,"295 Highcliff Road Dunedin","295 Highcliff Road Dunedin 9013"
"24095",332179,"58A Irvine Road Dunedin","PO Box 5045 Moray Place Dunedin 9058"
"24096",332180,"58 Irvine Road Dunedin","58 Irvine Road RD 2 Dunedin 9077"
"24097",332181,"56 Irvine Road Dunedin","56 Irvine Road RD 2 Dunedin 9077"
"24098",332182,"54 Irvine Road Dunedin","54 Irvine Road RD 2 Dunedin 9077"
"24099",332183,"52 Irvine Road Dunedin",NA
"24100",332184,"50 Irvine Road Dunedin","50 Irvine Road RD 2 Dunedin 9077"
"24101",332185,"36 Irvine Road Dunedin","Aitken and Metekingi Family Trust 36 Irvine Road RD 2 Dunedin 9077"
"24102",332186,"32 Irvine Road Dunedin","32 Irvine Road RD 2 Dunedin 9077"
"24103",332187,"28 Irvine Road Dunedin","28 Irvine Road RD 2 Dunedin 9077"
"24104",332188,"18 Irvine Road Dunedin",NA
"24105",332189,"10 Irvine Road Dunedin",NA
"24106",332190,"8 Irvine Road Dunedin","PO Box 5778 Moray Place Dunedin 9058"
"24107",332193,"273 Portobello Road Dunedin","272 Portobello Road RD 2 Dunedin 9077"
"24108",332194,"274 Portobello Road Dunedin","G E and J M Huff Trust 274 Portobello Road RD 2 Dunedin 9077"
"24109",332195,"275 Portobello Road Dunedin","C/O I G MacKay 10 Neidpath Road Dunedin 9011"
"24110",332196,"276 Portobello Road Dunedin","Berryman Family Trust 18 Stanley Road Glenfield Auckland 0629"
"24111",332197,"278 Portobello Road Dunedin",NA
"24113",332202,"245 Portobello Road Dunedin","245 Portobello Road RD 2 Dunedin 9077"
"24114",332203,"243 Portobello Road Dunedin","PO Box 5759 Moray Place Dunedin 9058"
"24115",332204,"244 Portobello Road Dunedin","244 Portobello Road RD 2 Dunedin 9077"
"24116",332205,"240 Portobello Road Dunedin","PO Box 5045 Moray Place Dunedin 9058"
"24117",332206,"234 Portobello Road Dunedin","234 Portobello Road RD 2 Dunedin 9077"
"24118",332207,"233 Portobello Road Dunedin","Ian Hall Trust PO Box 268 Dunedin 9054"
"24119",332208,"230 Portobello Road Dunedin","201 Point Bush Road RD 9 Waimate 7979"
"24120",332209,"229 Portobello Road Dunedin","35 Carlyle Road Mosgiel 9024"
"24121",332210,"20 Ivanhoe Road Dunedin","16 Norfolk Street Arrowtown 9302"
"24122",332211,"18 Ivanhoe Road Dunedin","Darren Klemp Trust 18 Ivanhoe Road RD 2 Dunedin 9077"
"24123",332212,"16 Ivanhoe Road Dunedin","14 Ivanhoe Road RD 2 Dunedin 9077"
"24124",332213,"14 Ivanhoe Road Dunedin","14 Ivanhoe Road RD 2 Dunedin 9077"
"24125",332214,"12 Ivanhoe Road Dunedin","12 Ivanhoe Road RD 2 Dunedin 9077"
"24126",332216,"10 Ivanhoe Road Dunedin","T H Trust 15 Belt Road Allenton Ashburton 7700"
"24127",332217,"6 Ivanhoe Road Dunedin","4 Ivanhoe Road RD 2 Dunedin 9077"
"24128",332218,"2 Ivanhoe Road Dunedin","2 Ivanhoe Road RD 2 Dunedin 9077"
"24129",332220,"265 Tomahawk Road Ocean Grove","PO Box 5244 Moray Place Dunedin 9058"
"24130",332221,"263 Tomahawk Road Ocean Grove","64 Oregon Street Dunedin 9013"
"24131",332222,"267 Tomahawk Road Ocean Grove","267 Tomahawk Road Ocean Grove Dunedin 9013"
"24132",332223,"269 Tomahawk Road Ocean Grove","311 Tomahawk Road Ocean Grove Dunedin 9013"
"24133",332224,"271 Tomahawk Road Ocean Grove","271 Tomahawk Road Ocean Grove Dunedin 9013"
"24134",332225,"273 Tomahawk Road Ocean Grove","273 Tomahawk Road Ocean Grove Dunedin 9013"
"24135",332226,"275 Tomahawk Road Ocean Grove","57 Eversleigh Road Belmont Auckland 0622"
"24136",332227,"277 Tomahawk Road Ocean Grove","277 Tomahawk Road Ocean Grove Dunedin 9013"
"24137",332228,"279 Tomahawk Road Ocean Grove","279 Tomahawk Road Ocean Grove Dunedin 9013"
"24138",332229,"281 Tomahawk Road Ocean Grove","281 Tomahawk Road Ocean Grove Dunedin 9013"
"24139",332230,"283 Tomahawk Road Ocean Grove","283 Tomahawk Road Ocean Grove Dunedin 9013"
"24140",332231,"285 Tomahawk Road Ocean Grove","285 Tomahawk Road Ocean Grove Dunedin 9013"
"24141",332232,"287 Tomahawk Road Ocean Grove","M L MacDonald Family Trust 287 Tomahawk Road Ocean Grove Dunedin 9013"
"24142",332233,"289 Tomahawk Road Ocean Grove","192 Karetai Road RD 2 Dunedin 9077"
"24143",332236,"299 Tomahawk Road Ocean Grove","301 Tomahawk Road Ocean Grove Dunedin 9013"
"24144",332237,"301 Tomahawk Road Ocean Grove","301 Tomahawk Road Ocean Grove Dunedin 9013"
"24145",332238,"305 Tomahawk Road Ocean Grove","305 Tomahawk Road Ocean Grove Dunedin 9013"
"24146",332239,"307 Tomahawk Road Ocean Grove","PO Box 5045 Moray Place Dunedin 9058"
"24147",332240,"311 Tomahawk Road Ocean Grove","311 Tomahawk Road Ocean Grove Dunedin 9013"
"24148",332241,"313 Tomahawk Road Ocean Grove","311 Tomahawk Road Ocean Grove Dunedin 9013"
"24149",332242,"315 Tomahawk Road Ocean Grove","315 Tomahawk Road Ocean Grove Dunedin 9013"
"24150",332243,"319 Tomahawk Road Ocean Grove","311 Tomahawk Road Ocean Grove Dunedin 9013"
"24151",332244,"321 Tomahawk Road Ocean Grove","64 McDougall Street Wanaka 9305"
"24152",332245,"323 Tomahawk Road Ocean Grove","323 Tomahawk Road Ocean Grove Dunedin 9013"
"24153",332246,"325 Tomahawk Road Ocean Grove","325 Tomahawk Road Ocean Grove Dunedin 9013"
"24154",332247,"1 Oregon Street Dunedin","C/O Mr S A Harbrow 192 Karetai Road RD 2 Dunedin 9077"
"24155",332248,"5 Oregon Street Dunedin",NA
"24156",332249,"7 Oregon Street Dunedin","PO Box 5512 Moray Place Dunedin 9058"
"24157",332250,"9 Oregon Street Dunedin","9 Oregon Street Dunedin 9013"
"24158",332251,"11 Oregon Street Dunedin","11 Oregon Street Dunedin 9013"
"24159",332253,"15 Oregon Street Dunedin","15 Oregon Street Dunedin 9013"
"24160",332254,"17 Oregon Street Dunedin","17 Oregon Street Dunedin 9013"
"24161",332255,"25 Oregon Street Dunedin","25 Oregon Street Dunedin 9013"
"24162",332256,"27 Oregon Street Dunedin","27 Oregon Street Dunedin 9013"
"24163",332257,"29 Oregon Street Dunedin","29 Oregon Street Dunedin 9013"
"24164",332258,"33 Oregon Street Dunedin","33 Oregon Street Dunedin 9013"
"24165",332259,"35 Oregon Street Dunedin","35 Oregon Street Dunedin 9013"
"24166",332262,"47 Oregon Street Dunedin","47 Oregon Street Dunedin 9013"
"24167",332263,"53 Oregon Street Dunedin","PO Box 11044 Musselburgh Dunedin 9049"
"24168",332264,"55 Oregon Street Dunedin","55 Oregon Street Dunedin 9013"
"24169",332265,"57 Oregon Street Dunedin","22 Manor Place Dunedin 9016"
"24170",332266,"59 Oregon Street Dunedin","59 Oregon Street Dunedin 9013"
"24171",332268,"121 Kaikorai Valley Road Dunedin","121 Kaikorai Valley Road Dunedin 9011"
"24172",332269,"65 Oregon Street Dunedin","65 Oregon Street Dunedin 9013"
"24173",332270,"71 Oregon Street Dunedin","71 Oregon Street Dunedin 9013"
"24174",332271,"69 Oregon Street Dunedin","69 Oregon Street Dunedin 9013"
"24175",332272,"1 Lombardy Street Ocean Grove","1 Lombardy Street Dunedin 9013"
"24176",332273,"10 Lombardy Street Ocean Grove","F G R Trust 123 Mornington Road Dunedin 9011"
"24177",332274,"8 Lombardy Street Ocean Grove","8 Lombardy Street Dunedin 9013"
"24178",332275,"4 Lombardy Street Ocean Grove","44 Maitland Street Dunedin 9016"
"24179",332276,"2 Lombardy Street Ocean Grove","2 Lombardy Street Dunedin 9013"
"24180",332277,"327 Tomahawk Road Ocean Grove","327 Tomahawk Road Ocean Grove Dunedin 9013"
"24181",332278,"2 Oregon Street Dunedin","2 Oregon Street Dunedin 9013"
"24182",332280,"329 Tomahawk Road Ocean Grove","329 Tomahawk Road Ocean Grove Dunedin 9013"
"24183",332281,"335 Tomahawk Road Ocean Grove","335 Tomahawk Road Ocean Grove Dunedin 9013"
"24184",332282,"339 Tomahawk Road Ocean Grove","24 Gresham Street Dunedin 9013"
"24185",332283,"337 Tomahawk Road Ocean Grove","282 Blueskin Road RD 1 Port Chalmers 9081"
"24186",332284,"74 Oregon Street Dunedin","311 Tomahawk Road Ocean Grove Dunedin 9013"
"24187",332285,"76 Oregon Street Dunedin","311 Tomahawk Road Ocean Grove Dunedin 9013"
"24188",332286,"70 Oregon Street Dunedin","70 Oregon Street Dunedin 9013"
"24189",332287,"68 Oregon Street Dunedin","68 Oregon Street Dunedin 9013"
